Time,HA_MISG1,HpA_MISG1,HA_MISG2,HpA_MISG2,HA_MISG3,HpA_MISG3,HA_MISG4,HpA_MISG4,HA_MISG5,HpA_MISG5,HA_MISG6,HpA_MISG6,HA_MISG7,HpA_MISG7,HA_MISG8,HpA_MISG8,HA_MISG9,HpA_MISG9
1440.0,21961.9,29121.8,22379.2,29422.5,22391.3,29685.7,22523.1,29846.0,22617.1,30046.5,21527.5,18306.3,21828.1,18544.8,21938.6,18706.4,22076.2,18781.0
1460.0,21990.8,29183.5,22385.0,29404.9,22391.4,29681.8,22538.6,29924.8,22607.7,30091.6,21563.6,18304.7,21862.0,18577.4,21968.7,18747.3,22068.2,18787.6
1480.0,22035.2,29154.4,22397.8,29450.3,22439.2,29732.2,22558.8,29924.5,22665.3,30061.5,21571.3,18339.5,21883.0,18556.5,22003.7,18741.9,22101.8,18811.1
1500.0,22098.1,29172.5,22396.7,29430.6,22446.4,29721.1,22613.7,29954.8,22647.3,30089.4,21600.5,18377.5,21909.7,18577.3,22002.5,18756.4,22142.8,18798.0
1520.0,22116.5,29208.5,22443.2,29429.2,22477.2,29767.1,22609.8,29990.2,22626.6,30087.1,21600.5,18385.0,21922.5,18586.7,22021.8,18772.3,22129.8,18807.7
1540.0,22138.2,29258.0,22441.0,29465.0,22505.6,29744.6,22636.1,30002.0,22683.1,30110.1,21639.0,18390.5,21929.0,18593.9,22040.1,18764.5,22167.2,18855.5
1560.0,22152.1,29260.6,22470.4,29450.8,22556.5,29755.6,22674.0,30011.7,22692.2,30127.6,21615.1,18391.1,21959.2,18590.4,22082.2,18795.0,22157.2,18835.4
1580.0,22172.1,29323.8,22449.3,29469.7,22531.3,29752.1,22680.8,29983.9,22721.0,30139.4,21646.9,18412.4,21972.3,18591.0,22068.6,18823.3,22145.9,18854.7
1600.0,22189.4,29298.0,22518.2,29479.9,22541.7,29780.1,22699.7,30025.0,22710.5,30144.4,21669.7,18413.6,21979.9,18627.1,22065.9,18819.2,22145.9,18841.4
1620.0,22211.1,29340.6,22503.6,29520.1,22557.1,29833.5,22730.3,30055.9,22714.5,30125.0,21671.7,18427.8,21960.2,18612.9,22096.3,18812.2,22178.0,18846.3
1640.0,22237.7,29381.7,22536.7,29524.7,22547.9,29784.7,22758.6,30039.0,22714.3,30144.1,21691.2,18451.7,22004.2,18631.0,22087.2,18803.4,22204.2,18858.5
1660.0,22252.8,29382.5,22539.0,29552.0,22596.5,29817.4,22742.7,29986.9,22726.8,30157.7,21708.1,18444.2,22002.6,18646.4,22075.0,18801.9,22189.9,18860.9
1680.0,22294.2,29367.7,22572.4,29551.7,22576.9,29809.2,22756.2,30030.5,22740.4,30115.7,21749.4,18478.1,22020.4,18655.2,22104.6,18809.5,22198.9,18866.9
1700.0,22299.1,29373.2,22570.0,29609.9,22596.6,29877.9,22765.6,30016.0,22771.3,30167.4,21748.3,18487.6,22024.1,18669.7,22125.3,18836.8,22213.9,18871.6
1720.0,22354.4,29443.3,22585.0,29634.4,22628.9,29860.1,22795.5,30050.0,22715.3,30203.5,21745.1,18481.8,22021.1,18661.1,22122.9,18832.8,22253.0,18878.2
1740.0,22350.5,29421.4,22617.8,29604.1,22643.7,29854.9,22761.7,30059.1,22747.3,30219.4,21732.7,18487.0,22050.8,18695.2,22133.6,18821.0,22249.9,18879.7
1760.0,22400.3,29463.8,22597.4,29668.0,22649.0,29909.9,22811.6,30085.7,22762.2,30249.1,21739.7,18502.1,22079.0,18679.9,22148.6,18830.5,22260.1,18885.6
1780.0,22391.1,29419.0,22625.7,29650.0,22645.2,29878.5,22807.5,30063.0,22780.9,30220.2,21770.3,18509.8,22069.5,18678.4,22127.8,18822.0,22292.8,18903.6
1800.0,22409.2,29474.6,22609.9,29654.2,22664.1,29946.7,22813.9,30100.7,22809.8,30212.7,21792.2,18505.3,22090.3,18708.5,22174.8,18838.0,22279.6,18902.6
1820.0,22464.2,29467.1,22600.7,29664.6,22650.1,29943.1,22840.3,30100.5,22787.3,30206.4,21784.1,18523.4,22076.6,18702.9,22176.4,18846.8,22302.3,18899.9
1840.0,22464.2,29491.3,22648.1,29682.5,22683.5,29969.3,22852.8,30088.9,22818.0,30221.4,21787.3,18533.0,22106.5,18726.1,22153.9,18826.0,22281.7,18887.2
1860.0,22480.7,29481.6,22631.9,29710.4,22696.3,29928.7,22847.2,30094.5,22808.3,30220.1,21783.2,18545.6,22109.0,18719.8,22170.9,18843.9,22295.4,18906.9
1880.0,22484.4,29494.8,22632.7,29745.7,22703.2,29935.5,22871.8,30147.9,22834.1,30269.2,21830.5,18537.9,22098.0,18709.5,22179.8,18865.2,22322.1,18891.4
1900.0,22503.5,29490.8,22678.2,29763.0,22728.0,29919.2,22864.7,30155.7,22808.9,30276.5,21831.8,18539.2,22136.8,18717.6,22187.8,18855.8,22314.6,18907.5
1920.0,22520.9,29506.8,22681.1,29762.2,22724.7,29907.0,22860.7,30140.5,22826.8,30278.6,21876.7,18582.0,22180.5,18727.7,22207.1,18870.3,22306.2,18907.3
1940.0,22521.7,29485.5,22682.4,29753.9,22727.0,29940.6,22866.5,30114.9,22847.9,30274.9,21863.0,18574.6,22166.9,18741.0,22198.4,18875.9,22321.4,18937.2
1960.0,22521.3,29492.7,22723.0,29757.1,22703.7,29926.5,22895.8,30133.4,22835.9,30309.7,21863.9,18604.1,22169.6,18743.6,22226.2,18858.2,22319.6,18916.7
1980.0,22519.3,29558.6,22703.6,29757.7,22737.2,29972.6,22918.2,30133.0,22871.9,30278.7,21901.7,18582.6,22176.8,18734.3,22209.7,18848.7,22342.4,18941.2
2000.0,22526.4,29520.4,22719.2,29748.6,22737.0,29978.4,22909.6,30149.3,22869.1,30239.9,21924.9,18575.3,22186.2,18736.9,22236.3,18864.3,22370.4,18933.3
2020.0,22566.7,29537.3,22729.6,29756.6,22753.7,29971.3,22913.2,30173.5,22877.1,30300.9,21900.9,18591.4,22223.5,18740.7,22240.7,18853.6,22370.3,18938.9
2040.0,22580.5,29585.6,22732.5,29793.4,22757.8,30027.1,22914.5,30162.7,22886.3,30264.6,21904.9,18610.4,22218.6,18766.0,22244.9,18897.4,22386.2,18936.3
2060.0,22586.4,29626.1,22772.5,29783.8,22755.9,30002.4,22947.0,30168.3,22885.5,30322.8,21912.1,18617.5,22199.0,18757.7,22252.2,18892.5,22377.7,18949.0
2080.0,22584.6,29631.1,22768.3,29784.6,22777.9,30003.0,22936.5,30178.8,22877.2,30321.8,21944.0,18605.9,22222.1,18757.4,22282.7,18892.4,22363.6,18964.4
2100.0,22609.5,29632.7,22765.8,29841.6,22769.8,30008.5,22963.5,30169.1,22901.1,30384.2,21928.0,18628.9,22231.9,18745.7,22261.2,18897.4,22394.4,18957.8
2120.0,22605.4,29642.5,22769.9,29800.0,22782.2,30070.1,22934.5,30159.1,22930.3,30387.1,21976.0,18637.1,22210.5,18778.6,22265.7,18891.6,22406.7,18955.6
2140.0,22642.9,29681.2,22776.8,29809.5,22776.4,30058.5,22930.3,30167.6,22906.8,30401.0,21991.1,18620.6,22254.2,18781.8,22286.1,18898.4,22402.5,18979.2
2160.0,22654.9,29691.0,22814.8,29784.0,22806.3,30112.9,22959.2,30199.2,22937.1,30379.9,21985.4,18629.6,22236.5,18801.1,22295.2,18908.6,22359.1,18970.2
2180.0,22660.7,29633.5,22821.7,29841.3,22803.7,30080.0,22980.7,30205.5,22946.9,30383.9,21956.5,18635.0,22241.4,18790.4,22304.4,18929.0,22434.2,18981.2
2200.0,22669.2,29650.8,22812.4,29879.4,22835.3,30103.9,22985.6,30229.7,22932.9,30369.0,21974.6,18652.4,22272.9,18794.8,22329.6,18919.9,22395.6,19000.0
2220.0,22691.7,29657.7,22826.9,29903.5,22810.5,30090.9,23014.1,30245.9,22949.4,30415.8,21991.0,18641.6,22261.4,18809.5,22336.4,18923.3,22395.7,18988.2
2240.0,22665.6,29680.6,22828.0,29909.3,22835.4,30148.9,22994.8,30230.4,22949.7,30391.3,22024.4,18662.8,22273.4,18807.7,22295.5,18900.1,22411.3,18987.8
2260.0,22706.9,29691.4,22802.6,29904.0,22836.5,30147.3,23006.8,30251.7,22954.3,30408.1,21989.1,18645.6,22277.5,18819.9,22326.9,18933.5,22440.1,18986.8
2280.0,22729.1,29690.9,22843.1,29960.1,22873.6,30155.5,22992.6,30227.2,22977.8,30422.2,22015.9,18654.8,22300.2,18813.0,22334.7,18940.8,22408.0,19015.1
2300.0,22734.5,29719.7,22851.3,29919.5,22867.5,30151.8,23013.8,30248.7,22947.0,30373.0,22018.1,18672.4,22304.7,18805.3,22321.9,18938.8,22431.2,18990.5
2320.0,22732.1,29747.4,22885.7,29919.2,22854.7,30165.0,23033.4,30228.0,22980.1,30424.6,22035.1,18680.0,22300.4,18838.9,22331.0,18923.7,22430.5,18998.1
2340.0,22731.6,29709.2,22856.2,29958.7,22882.6,30170.4,23037.8,30267.4,22982.0,30443.0,22073.9,18671.3,22321.1,18826.8,22329.9,18930.6,22454.2,18993.9
2360.0,22767.9,29778.3,22883.1,29949.1,22879.1,30193.4,23035.2,30292.7,22962.0,30442.8,22060.7,18685.7,22314.8,18831.3,22332.4,18920.2,22425.4,19009.3
2380.0,22763.2,29793.5,22906.7,29945.2,22887.7,30147.7,23057.2,30307.5,22980.7,30471.1,22075.3,18708.9,22340.5,18829.8,22322.0,18942.2,22437.5,19030.3
2400.0,22790.1,29791.9,22902.2,29978.0,22910.9,30189.2,23070.7,30296.4,22970.0,30477.0,22089.4,18705.0,22328.4,18866.6,22297.1,18957.2,22454.5,19021.6
2420.0,22597.7,29587.1,22724.3,29738.7,22716.7,29915.0,22884.2,30036.4,22826.8,30191.8,21981.3,18629.9,22204.3,18759.6,22239.9,18884.8,22337.2,18935.4
2440.0,22308.5,29191.6,22401.9,29333.4,22403.0,29518.2,22529.5,29656.3,22501.0,29828.1,21685.7,18412.6,21910.8,18573.3,22027.6,18734.4,22143.5,18768.3
2460.0,22143.2,29043.4,22231.9,29165.4,22246.1,29355.4,22370.8,29478.7,22392.4,29646.4,21589.0,18326.7,21789.1,18489.2,21893.5,18662.9,22026.0,18684.9
2480.0,22026.7,28938.8,22115.9,29055.4,22166.8,29252.6,22271.2,29375.4,22292.8,29535.4,21526.3,18247.6,21716.5,18438.7,21893.5,18625.9,21973.5,18638.3
2500.0,21953.2,28872.3,22053.9,29026.7,22105.9,29155.3,22199.2,29296.2,22217.7,29478.6,21459.7,18228.4,21653.2,18392.6,21785.7,18572.6,21936.4,18600.0
2520.0,21875.6,28844.8,21984.9,28962.5,22018.0,29109.5,22162.4,29276.7,22199.7,29455.7,21415.6,18189.6,21590.1,18363.6,21758.5,18555.7,21859.6,18580.1
2540.0,21822.9,28793.6,21933.8,28939.9,21956.5,29078.1,22074.4,29261.2,22137.1,29432.6,21395.2,18157.6,21530.6,18359.4,21712.4,18546.1,21830.6,18547.4
2560.0,21757.2,28721.1,21886.8,28883.6,21920.5,29100.3,22020.1,29219.0,22116.6,29422.2,21351.7,18137.8,21518.2,18328.6,21693.8,18508.1,21826.5,18532.6
2580.0,21724.1,28707.6,21867.4,28867.4,21891.9,28999.5,22020.3,29163.4,22085.8,29376.5,21338.6,18124.4,21510.0,18295.5,21668.5,18528.8,21816.1,18522.2
2600.0,21705.0,28705.5,21828.7,28841.4,21863.7,28999.6,21989.4,29169.3,22084.6,29356.9,21319.4,18110.0,21460.7,18283.0,21640.7,18502.5,21779.2,18510.8
2620.0,21663.9,28684.9,21792.7,28822.9,21861.2,29014.4,21961.3,29148.7,22045.1,29363.5,21303.4,18087.7,21471.9,18270.0,21658.7,18486.2,21798.4,18483.6
2640.0,21662.6,28652.0,21766.8,28803.4,21827.9,29013.8,21956.0,29168.7,22023.4,29305.2,21288.7,18078.5,21433.1,18278.5,21622.5,18485.2,21780.6,18474.6
