Time,HA_MISG1,HpA_MISG1,HA_MISG2,HpA_MISG2,HA_MISG3,HpA_MISG3,HA_MISG4,HpA_MISG4,HA_MISG5,HpA_MISG5,HA_MISG6,HpA_MISG6,HA_MISG7,HpA_MISG7,HA_MISG8,HpA_MISG8,HA_MISG9,HpA_MISG9
1040.0,13361.5,20996.8,13347.7,21341.1,13358.2,21450.3,13361.9,21572.5,13361.0,17780.1,13375.4,17938.2,13347.7,18039.5,16768.3,18114.9,13358.2,18199.2
1060.0,13366.4,20982.8,13351.7,21350.8,13365.0,21458.1,13361.9,21569.2,13363.1,17782.7,13366.5,17939.6,13351.7,18030.8,16781.4,18112.9,13365.0,18185.9
1080.0,13362.1,20982.6,13339.9,21364.1,13358.6,21441.2,13349.2,21566.7,13369.7,17790.1,13373.5,17941.4,13339.9,18032.2,16781.2,18107.7,13358.6,18192.5
1100.0,13365.0,20989.3,13341.8,21350.0,13370.0,21458.5,13359.8,21580.0,13353.0,17782.9,13349.2,17935.2,13341.8,18032.4,16763.9,18119.9,13370.0,18192.1
1120.0,13369.2,20982.2,13338.3,21348.5,13359.3,21435.9,13361.6,21559.8,13365.4,17800.0,13363.9,17942.9,13338.3,18031.5,16767.8,18100.5,13359.3,18190.6
1140.0,13370.8,20972.5,13341.7,21358.4,13351.7,21432.4,13369.1,21579.7,13367.4,17766.9,13360.4,17952.9,13341.7,18033.2,16792.7,18106.3,13351.7,18182.7
1160.0,13368.6,20986.0,13339.3,21358.4,13356.8,21438.5,13364.2,21574.8,13363.1,17776.6,13363.5,17929.5,13339.3,18019.7,16774.3,18105.1,13356.8,18195.8
1180.0,13367.2,20990.5,13352.5,21366.4,13354.0,21437.3,13361.1,21573.3,13356.7,17787.8,13368.0,17935.0,13352.5,18029.7,16776.5,18110.1,13354.0,18191.6
1200.0,13366.0,20985.2,13347.9,21361.8,13363.9,21443.2,13365.2,21573.8,13354.7,17757.0,13359.8,17933.2,13347.9,18027.8,16772.2,18098.4,13363.9,18194.7
1220.0,13355.9,21025.4,13338.6,21410.4,13365.0,21501.0,13367.4,21646.2,13358.2,17793.2,13349.9,17959.7,13338.6,18048.2,16759.8,18128.5,13365.0,18219.7
